Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms)
21:00:00.000-04:00,21:15:00.000-04:00,16.35877678071107,,,,,,,,,8,,,,900000,
21:15:00.000-04:00,21:30:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
21:30:00.000-04:00,21:45:00.000-04:00,16.35877678071107,,,,,,,,,,,,,900000,
21:45:00.000-04:00,22:00:00.000-04:00,16.35877678071107,,38.7512335,-89.9524453,38.7512335,-89.9524453,,,,9,,,,900000,
22:00:00.000-04:00,22:15:00.000-04:00,18.86561781583848,0.7992183254949891,,,,,,,,65,,,,855264,44736
22:15:00.000-04:00,22:30:00.000-04:00,43.06243918641488,350.59401115906314,38.7513242,-89.9524066,38.7513242,-89.9524066,0.8023472583575567,1.3492016792297363,0.4592951238155365,514,,,,,476542
22:30:00.000-04:00,22:45:00.000-04:00,32.724243656873654,168.3047547340393,38.7224764,-89.9907307,38.7512134,-89.9523688,0.4474233706197976,1.4760916233062744,0.2746618092060089,254,,,,,292051
22:45:00.000-04:00,23:00:00.000-04:00,11.932419069684913,9.806326031684875,38.7226482,-89.9890896,38.7515962,-89.9567188,,,,64,,,,399846,46048
23:00:00.000-04:00,23:15:00.000-04:00,,,,,,,,,,58,,,,900000,
23:15:00.000-04:00,23:30:00.000-04:00,,,,,,,,,,13,,,,900000,
23:30:00.000-04:00,23:45:00.000-04:00,2.9825868304135117,,,,,,,,,7,,,,900000,
23:45:00.000-04:00,00:00:00.000-04:00,16.35877743064617,,,,,,,,,,,,,900000,
