Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
19:45:00.000-04:00,20:00:00.000-04:00,16.500523185681548,,38.75468444824219,-90.17113494873047,38.75941848754883,-90.15047454833984,5.629574898451325,17.260000228881836,0.7099999785423279,65,,,,269086,,
20:00:00.000-04:00,20:15:00.000-04:00,105.99403860045011,890.5954126697618,38.75680923461914,-90.16474151611328,38.76152038574219,-90.14417266845703,10.588220272023797,17.31999969482422,0.6200000047683716,988,,,,373526,,526474
20:15:00.000-04:00,20:30:00.000-04:00,169.64365471605436,2735.8526247392565,,,,,,,,2467,,,,,,900000
20:30:00.000-04:00,20:45:00.000-04:00,169.64365471605436,2000.131133911029,,,,,,,,2042,,,,,,900000
20:45:00.000-04:00,21:00:00.000-04:00,162.48105985822886,1768.5567220844366,38.76661682128906,-90.18242645263672,38.76661682128906,-90.18242645263672,0.7933890521526337,1.000679612159729,0.5860984921455383,1823,,,,17209,36606,846185
21:00:00.000-04:00,21:15:00.000-04:00,16.50052410715702,,38.7568244934082,-90.16468811035156,38.7568244934082,-90.16468811035156,,,,105,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,16.50052410715702,,38.75669860839844,-90.16343688964844,38.75669860839844,-90.16343688964844,8.039999961853027,8.039999961853027,8.039999961853027,19,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,18.001208175304345,8.589460878883134,38.76152801513672,-90.12382507324219,38.76152801513672,-90.12382507324219,,,,77,,,,873817,26183,
21:45:00.000-04:00,22:00:00.000-04:00,21.298493642358906,18.214496106590495,38.75066375732422,-90.10486602783203,38.76248550415039,-89.95153045654297,,,,74,,,,46181,83712,
22:00:00.000-04:00,22:15:00.000-04:00,16.500522931259695,,38.75131607055664,-89.9524917602539,38.75138473510742,-89.95235443115234,,,,86,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,16.500522961433774,,,,,,,,,,,,,447696,,
22:30:00.000-04:00,22:45:00.000-04:00,16.50052270524254,,38.75121307373047,-89.95243072509766,38.75127410888672,-89.95242309570312,,,,,,,,210273,,
22:45:00.000-04:00,23:00:00.000-04:00,30.948427000002393,39.225303649902344,,,,,,,,107,,,,647922,252078,
23:00:00.000-04:00,23:15:00.000-04:00,16.500522940522337,,38.75141525268555,-89.95240020751953,38.75141525268555,-89.95240020751953,,,,97,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,16.500522940522337,,,,,,,,,17,,,,900000,,
23:30:00.000-04:00,23:45:00.000-04:00,16.500522940522337,,,,,,,,,55,,,,900000,,
23:45:00.000-04:00,00:00:00.000-04:00,16.500522940522337,,38.751285552978516,-89.95233154296875,38.7515869140625,-89.95228576660156,,,,19,,,,900000,,
